"","seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENTREZID","SYMBOL","GENENAME","flank_txIds","flank_geneIds","flank_gene_distances"
"1536","2",181917365,181918069,705,"*","12_9D_Mut_R2_macs2_peak_1536",718,".",11.8879,76.1908,71.8494,453,"Distal Intergenic",75,181896823,181898712,1890,1,"ENSMUSG00000083397","ENSMUST00000119395",20542,NA,NA,NA,NA,NA,NA
"1537","2",181918495,181918769,275,"*","12_9D_Mut_R2_macs2_peak_1537",357,".",7.82648,39.9598,35.7216,156,"Distal Intergenic",75,181896823,181898712,1890,1,"ENSMUSG00000083397","ENSMUST00000119395",21672,NA,NA,NA,NA,NA,NA
"1538","2",181929220,181929394,175,"*","12_9D_Mut_R2_macs2_peak_1538",373,".",8.70867,41.5511,37.302,67,"Distal Intergenic",75,181896823,181898712,1890,1,"ENSMUSG00000083397","ENSMUST00000119395",32397,NA,NA,NA,NA,NA,NA
"1539","2",181930235,181930544,310,"*","12_9D_Mut_R2_macs2_peak_1539",207,".",6.38849,24.7978,20.7668,191,"Distal Intergenic",75,181896823,181898712,1890,1,"ENSMUSG00000083397","ENSMUST00000119395",33412,NA,NA,NA,NA,NA,NA
"1540","2",181930722,181930988,267,"*","12_9D_Mut_R2_macs2_peak_1540",478,".",10.0932,52.1404,47.8469,213,"Distal Intergenic",75,181896823,181898712,1890,1,"ENSMUSG00000083397","ENSMUST00000119395",33899,NA,NA,NA,NA,NA,NA
"1541","2",181931552,181931715,164,"*","12_9D_Mut_R2_macs2_peak_1541",65,".",3.85136,10.0447,6.52109,98,"Distal Intergenic",75,181896823,181898712,1890,1,"ENSMUSG00000083397","ENSMUST00000119395",34729,NA,NA,NA,NA,NA,NA
"1542","2",182012722,182013223,502,"*","12_9D_Mut_R2_macs2_peak_1542",6826,".",50.5311,687.612,682.673,339,"Distal Intergenic",75,181991129,182003861,12733,1,"ENSMUSG00000098505","ENSMUST00000236373",21593,"672125","Gm14496","predicted gene 14496",NA,NA,NA
"1543","3",5860354,5860821,468,"*","12_9D_Mut_R2_macs2_peak_1543",1815,".",22.3242,186.054,181.595,289,"Distal Intergenic",76,5881041,5881150,110,1,"ENSMUSG00000096384","ENSMUST00000179815",-20220,NA,NA,NA,NA,NA,NA
"1544","3",6116080,6116242,163,"*","12_9D_Mut_R2_macs2_peak_1544",756,".",26.4768,80.0174,75.6675,53,"Distal Intergenic",76,6137823,6138244,422,2,"ENSMUSG00000103848","ENSMUST00000192818",22002,NA,NA,NA,NA,NA,NA
"1545","3",6298055,6302956,4902,"*","12_9D_Mut_R2_macs2_peak_1545",114,".",6.57754,15.1756,11.4361,3485,"Distal Intergenic",76,6267783,6267900,118,2,"ENSMUSG00000104270","ENSMUST00000193578",-30155,NA,NA,NA,NA,NA,NA
"1546","3",6303092,6307262,4171,"*","12_9D_Mut_R2_macs2_peak_1546",228,".",9.87111,26.8848,22.8046,2673,"Distal Intergenic",76,6338882,6338991,110,2,"ENSMUSG00000093835","ENSMUST00000178841",31729,NA,NA,NA,NA,NA,NA
"1547","3",8245275,8245451,177,"*","12_9D_Mut_R2_macs2_peak_1547",378,".",10.2041,42.0858,37.8344,81,"Distal Intergenic",76,8214332,8216183,1852,1,"ENSMUSG00000103725","ENSMUST00000195642",30943,"633072","Gm7103","mitogen-activated protein kinase kinase kinase 3 pseudogene",NA,NA,NA
"1548","3",8245812,8246022,211,"*","12_9D_Mut_R2_macs2_peak_1548",253,".",8.10584,29.4398,25.3114,169,"Distal Intergenic",76,8214332,8216183,1852,1,"ENSMUSG00000103725","ENSMUST00000195642",31480,"633072","Gm7103","mitogen-activated protein kinase kinase kinase 3 pseudogene",NA,NA,NA
"1549","3",8246251,8246561,311,"*","12_9D_Mut_R2_macs2_peak_1549",582,".",13.2056,62.5623,58.2458,127,"Distal Intergenic",76,8214332,8216183,1852,1,"ENSMUSG00000103725","ENSMUST00000195642",31919,"633072","Gm7103","mitogen-activated protein kinase kinase kinase 3 pseudogene",NA,NA,NA
"1550","3",9172623,9172781,159,"*","12_9D_Mut_R2_macs2_peak_1550",31,".",4.55069,6.49685,3.15151,121,"Distal Intergenic",76,9250602,9285333,34732,1,"ENSMUSG00000069114","ENSMUST00000155203",-77821,"229055","Zbtb10","zinc finger and BTB domain containing 10",NA,NA,NA
"1551","3",9451421,9451610,190,"*","12_9D_Mut_R2_macs2_peak_1551",31,".",4.54148,6.48228,3.15151,89,"Intron (ENSMUST00000041124/ENSMUSG00000040209, intron 5 of 8)",76,9438696,9441036,2341,2,"ENSMUSG00000040209","ENSMUST00000192832",-10385,"170753","Zfp704","zinc finger protein 704","ENSMUST00000041124;ENSMUST00000193947","ENSMUSG00000040209;ENSMUSG00000040209","0;0"
"1552","3",9501947,9502399,453,"*","12_9D_Mut_R2_macs2_peak_1552",81,".",6.54901,11.7533,8.1442,246,"Intron (ENSMUST00000041124/ENSMUSG00000040209, intron 2 of 8)",76,9496168,9499928,3761,1,"ENSMUSG00000103485","ENSMUST00000192900",5779,NA,NA,NA,"ENSMUST00000041124;ENSMUST00000193947;ENSMUST00000192900","ENSMUSG00000040209;ENSMUSG00000040209;ENSMUSG00000103485","0;0;5779"
"1553","3",9777743,9778195,453,"*","12_9D_Mut_R2_macs2_peak_1553",49,".",5.37809,8.39511,4.93852,340,"Intron (ENSMUST00000160368/ENSMUSG00000089794, intron 1 of 1)",76,9757607,9786142,28536,1,"ENSMUSG00000089794","ENSMUST00000160368",20136,NA,NA,NA,"ENSMUST00000161949;ENSMUST00000108384;ENSMUST00000163022;ENSMUST00000160368","ENSMUSG00000027508;ENSMUSG00000027508;ENSMUSG00000027508;ENSMUSG00000089794","0;0;0;0"
"1554","3",9802992,9803518,527,"*","12_9D_Mut_R2_macs2_peak_1554",49,".",5.37809,8.39511,4.93852,219,"Intron (ENSMUST00000161949/ENSMUSG00000027508, intron 1 of 8)",76,9829620,9829728,109,2,"ENSMUSG00000088004","ENSMUST00000157379",26210,NA,NA,NA,"ENSMUST00000161949;ENSMUST00000108384;ENSMUST00000163022","ENSMUSG00000027508;ENSMUSG00000027508;ENSMUSG00000027508","0;0;0"
"1555","3",9989287,9990375,1089,"*","12_9D_Mut_R2_macs2_peak_1555",49,".",5.37809,8.39511,4.93852,585,"Distal Intergenic",76,9971188,9972001,814,2,"ENSMUSG00000103698","ENSMUST00000192578",-17286,NA,NA,NA,NA,NA,NA
"1556","3",10712904,10715083,2180,"*","12_9D_Mut_R2_macs2_peak_1556",205,".",11.1699,24.5412,20.5149,1174,"Distal Intergenic",76,10753918,10754428,511,2,"ENSMUSG00000104185","ENSMUST00000193047",39345,"100417569","Gm18692","von Hippel-Lindau binding protein 1 pseudogene",NA,NA,NA
"1557","3",11716069,11717470,1402,"*","12_9D_Mut_R2_macs2_peak_1557",49,".",5.37809,8.39511,4.93852,828,"Distal Intergenic",76,11658497,11659510,1014,2,"ENSMUSG00000098085","ENSMUST00000182028",-56559,"667999","Gm8919","glyceraldehyde-3-phosphate dehydrogenase pseudogene",NA,NA,NA
"1558","3",14611318,14611545,228,"*","12_9D_Mut_R2_macs2_peak_1558",23,".",4.13699,5.60175,2.32456,57,"Promoter (<=1kb)",76,14606284,14611285,5002,2,"ENSMUSG00000078784","ENSMUST00000185384",-33,"69126","Rbis","ribosomal biogenesis factor","ENSMUST00000185384;ENSMUST00000108365;ENSMUST00000186870;ENSMUST00000185423;ENSMUST00000190064","ENSMUSG00000078784;ENSMUSG00000078784;ENSMUSG00000078784;ENSMUSG00000078784;ENSMUSG00000078784","-33;-97;-57;-64;-75"
"1559","3",17734316,17735029,714,"*","12_9D_Mut_R2_macs2_peak_1559",78,".",6.61919,11.4755,7.8745,289,"Distal Intergenic",76,17789921,17800073,10153,1,"ENSMUSG00000100252","ENSMUST00000188983",-54892,"70441","Mir124-2hg","Mir124-2 host gene (non-protein coding)",NA,NA,NA
"1560","3",19667154,19667362,209,"*","12_9D_Mut_R2_macs2_peak_1560",40,".",4.96439,7.42892,4.0268,167,"Intron (ENSMUST00000029139/ENSMUSG00000060913, intron 4 of 9)",76,19685971,19686568,598,1,"ENSMUSG00000104465","ENSMUST00000195674",-18609,NA,NA,NA,"ENSMUST00000029139","ENSMUSG00000060913","0"
"1561","3",20498122,20498537,416,"*","12_9D_Mut_R2_macs2_peak_1561",31,".",4.55069,6.49685,3.15151,179,"Distal Intergenic",76,20503098,20506208,3111,2,"ENSMUSG00000102636","ENSMUST00000195457",7671,NA,NA,NA,"ENSMUST00000195457","ENSMUSG00000102636","7671"
"1562","3",22730442,22730569,128,"*","12_9D_Mut_R2_macs2_peak_1562",68,".",6.20549,10.4204,6.86577,29,"Distal Intergenic",76,22812207,22812457,251,1,"ENSMUSG00000102233","ENSMUST00000194174",-81638,NA,NA,NA,NA,NA,NA
"1563","3",22731104,22731882,779,"*","12_9D_Mut_R2_macs2_peak_1563",31,".",4.55069,6.49685,3.15151,106,"Distal Intergenic",76,22812207,22812457,251,1,"ENSMUSG00000102233","ENSMUST00000194174",-80325,NA,NA,NA,NA,NA,NA
"1564","3",23354011,23354138,128,"*","12_9D_Mut_R2_macs2_peak_1564",78,".",6.61919,11.4755,7.8745,40,"Distal Intergenic",76,23374942,23375317,376,2,"ENSMUSG00000102214","ENSMUST00000191948",21179,NA,NA,NA,NA,NA,NA
"1565","3",27157792,27158805,1014,"*","12_9D_Mut_R2_macs2_peak_1565",94,".",6.83364,13.0583,9.40041,587,"Distal Intergenic",76,27154026,27157019,2994,1,"ENSMUSG00000097584","ENSMUST00000181124",3766,"76657","1700125G22Rik","RIKEN cDNA 1700125G22 gene","ENSMUST00000108300;ENSMUST00000108298;ENSMUST00000176242;ENSMUST00000184113;ENSMUST00000108296;ENSMUST00000176780;ENSMUST00000176535;ENSMUST00000177055;ENSMUST00000175857;ENSMUST00000181124","ENSMUSG00000027699;ENSMUSG00000027699;ENSMUSG00000027699;ENSMUSG00000027699;ENSMUSG00000027699;ENSMUSG00000027699;ENSMUSG00000027699;ENSMUSG00000027699;ENSMUSG00000027699;ENSMUSG00000097584","-3931;-3914;-3938;-3942;-3980;-3938;-3964;-3982;-4010;3766"
"1566","3",27741078,27741627,550,"*","12_9D_Mut_R2_macs2_peak_1566",89,".",7.03289,12.5567,8.91113,320,"Distal Intergenic",76,27494432,27711307,216876,2,"ENSMUSG00000039286","ENSMUST00000191684",-29771,"72007","Fndc3b","fibronectin type III domain containing 3B",NA,NA,NA
"1567","3",28805424,28805848,425,"*","12_9D_Mut_R2_macs2_peak_1567",23,".",4.13699,5.60175,2.32456,245,"Promoter (<=1kb)",76,28805436,28807415,1980,1,"ENSMUSG00000039221","ENSMUST00000043867",0,"68028","Rpl22l1","ribosomal protein L22 like 1","ENSMUST00000043867;ENSMUST00000194649;ENSMUST00000195728;ENSMUST00000193168;ENSMUST00000195519;ENSMUST00000191667;ENSMUST00000195827;ENSMUST00000194092;ENSMUST00000191691;ENSMUST00000193336;ENSMUST00000192940","ENSMUSG00000039221;ENSMUSG00000039221;ENSMUSG00000039221;ENSMUSG00000039221;ENSMUSG00000039221;ENSMUSG00000039221;ENSMUSG00000039221;ENSMUSG00000039221;ENSMUSG00000039221;ENSMUSG00000103827;ENSMUSG00000104444","0;0;0;0;0;0;0;-610;-651;-88;8137"
"1568","3",30030433,30031217,785,"*","12_9D_Mut_R2_macs2_peak_1568",78,".",6.61919,11.4755,7.8745,442,"Intron (ENSMUST00000125611/ENSMUSG00000085702, intron 3 of 3)",76,30017528,30023216,5689,1,"ENSMUSG00000085702","ENSMUST00000173827",12905,NA,NA,NA,"ENSMUST00000173495;ENSMUST00000108271;ENSMUST00000173059;ENSMUST00000173899;ENSMUST00000172697;ENSMUST00000172754;ENSMUST00000173411;ENSMUST00000125611","ENSMUSG00000027684;ENSMUSG00000027684;ENSMUSG00000027684;ENSMUSG00000027684;ENSMUSG00000027684;ENSMUSG00000027684;ENSMUSG00000027684;ENSMUSG00000085702","0;0;0;0;0;0;0;0"
"1569","3",31176688,31178420,1733,"*","12_9D_Mut_R2_macs2_peak_1569",133,".",8.68769,17.1148,13.3049,628,"Distal Intergenic",76,31149920,31164324,14405,1,"ENSMUSG00000037625","ENSMUST00000046174",26768,"18417","Cldn11","claudin 11",NA,NA,NA
"1570","3",32708436,32708611,176,"*","12_9D_Mut_R2_macs2_peak_1570",21,".",3.9771,5.35162,2.13395,22,"Promoter (<=1kb)",76,32708507,32726973,18467,1,"ENSMUSG00000027671","ENSMUST00000029214",0,"56456","Actl6a","actin-like 6A","ENSMUST00000194781;ENSMUST00000029214;ENSMUST00000194226;ENSMUST00000193615;ENSMUST00000126144;ENSMUST00000135400;ENSMUST00000193231","ENSMUSG00000027671;ENSMUSG00000027671;ENSMUSG00000027671;ENSMUSG00000027671;ENSMUSG00000027671;ENSMUSG00000027671;ENSMUSG00000027671","0;0;0;-154;-553;-2772;-3561"
"1571","3",35401985,35402268,284,"*","12_9D_Mut_R2_macs2_peak_1571",49,".",5.37809,8.39511,4.93852,154,"Distal Intergenic",76,35413833,35414000,168,1,"ENSMUSG00000106512","ENSMUST00000197222",-11565,NA,NA,NA,NA,NA,NA
"1572","3",36572160,36572322,163,"*","12_9D_Mut_R2_macs2_peak_1572",28,".",4.33736,6.15885,2.86449,109,"Promoter (<=1kb)",76,36564865,36572150,7286,2,"ENSMUSG00000027715","ENSMUST00000029270",-10,"12428","Ccna2","cyclin A2","ENSMUST00000029270;ENSMUST00000196316;ENSMUST00000147380;ENSMUST00000145309;ENSMUST00000040148;ENSMUST00000108156;ENSMUST00000108155;ENSMUST00000199136","ENSMUSG00000027715;ENSMUSG00000027715;ENSMUSG00000027715;ENSMUSG00000027715;ENSMUSG00000037325;ENSMUSG00000037325;ENSMUSG00000037325;ENSMUSG00000037325","-10;-609;-233;-196;41067;41155;40963;4963"
"1573","3",38485017,38485177,161,"*","12_9D_Mut_R2_macs2_peak_1573",45,".",5.08246,7.91733,4.50248,39,"Promoter (<=1kb)",76,38449259,38484844,35586,2,"ENSMUSG00000044864","ENSMUST00000120875",-173,"99696","Ankrd50","ankyrin repeat domain 50","ENSMUST00000120875;ENSMUST00000156038;ENSMUST00000127837","ENSMUSG00000044864;ENSMUSG00000044864;ENSMUSG00000044864","-173;-1926;-202"
"1574","3",38867144,38867303,160,"*","12_9D_Mut_R2_macs2_peak_1574",15,".",3.72329,4.74698,1.55188,121,"Distal Intergenic",76,38886940,39011985,125046,1,"ENSMUSG00000046743","ENSMUST00000061260",-19637,"329628","Fat4","FAT atypical cadherin 4",NA,NA,NA
"1575","3",40550163,40550551,389,"*","12_9D_Mut_R2_macs2_peak_1575",110,".",7.86029,14.7915,11.0627,321,"Intron (ENSMUST00000061590/ENSMUSG00000060798, intron 1 of 1)",76,40540767,40704774,164008,1,"ENSMUSG00000060798","ENSMUST00000091186",9396,"380614","Intu","inturned planar cell polarity protein","ENSMUST00000061590;ENSMUST00000091186","ENSMUSG00000060798;ENSMUSG00000060798","0;0"
"1576","3",40650712,40651117,406,"*","12_9D_Mut_R2_macs2_peak_1576",58,".",5.79179,9.39298,5.88683,301,"Intron (ENSMUST00000061590/ENSMUSG00000060798, intron 1 of 1)",76,40658867,40659166,300,2,"ENSMUSG00000089932","ENSMUST00000161930",8049,NA,NA,NA,"ENSMUST00000061590;ENSMUST00000091186","ENSMUSG00000060798;ENSMUSG00000060798","0;0"
"1577","3",41872503,41873210,708,"*","12_9D_Mut_R2_macs2_peak_1577",40,".",4.96439,7.42892,4.0268,199,"Distal Intergenic",76,41773181,41775794,2614,1,"ENSMUSG00000103952","ENSMUST00000192254",99322,NA,NA,NA,NA,NA,NA
"1578","3",43547091,43547308,218,"*","12_9D_Mut_R2_macs2_peak_1578",31,".",4.55069,6.49685,3.15151,112,"Promoter (<=1kb)",76,43547173,43548282,1110,1,"ENSMUSG00000104303","ENSMUST00000192632",0,NA,NA,NA,"ENSMUST00000192632","ENSMUSG00000104303","0"
"1579","3",43547623,43547829,207,"*","12_9D_Mut_R2_macs2_peak_1579",31,".",4.55069,6.49685,3.15151,56,"Promoter (<=1kb)",76,43547173,43548282,1110,1,"ENSMUSG00000104303","ENSMUST00000192632",450,NA,NA,NA,"ENSMUST00000192632","ENSMUSG00000104303","0"
"1580","3",43548188,43548362,175,"*","12_9D_Mut_R2_macs2_peak_1580",15,".",3.72329,4.74698,1.55188,46,"Promoter (1-2kb)",76,43547173,43548282,1110,1,"ENSMUSG00000104303","ENSMUST00000192632",1015,NA,NA,NA,"ENSMUST00000192632","ENSMUSG00000104303","0"
"1581","3",43548495,43548622,128,"*","12_9D_Mut_R2_macs2_peak_1581",31,".",4.55069,6.49685,3.15151,37,"Promoter (1-2kb)",76,43547173,43548282,1110,1,"ENSMUSG00000104303","ENSMUST00000192632",1322,NA,NA,NA,"ENSMUST00000192632","ENSMUSG00000104303","0"
"1582","3",43557508,43557757,250,"*","12_9D_Mut_R2_macs2_peak_1582",40,".",4.96439,7.42892,4.0268,78,"Distal Intergenic",76,43547173,43548282,1110,1,"ENSMUSG00000104303","ENSMUST00000192632",10335,NA,NA,NA,NA,NA,NA
"1583","3",43558069,43558264,196,"*","12_9D_Mut_R2_macs2_peak_1583",15,".",3.72329,4.74698,1.55188,113,"Distal Intergenic",76,43547173,43548282,1110,1,"ENSMUSG00000104303","ENSMUST00000192632",10896,NA,NA,NA,NA,NA,NA
"1584","3",44247531,44247710,180,"*","12_9D_Mut_R2_macs2_peak_1584",31,".",4.55069,6.49685,3.15151,19,"Distal Intergenic",76,44493495,44493903,409,2,"ENSMUSG00000104013","ENSMUST00000193109",246193,NA,NA,NA,NA,NA,NA
"1585","3",46141045,46141861,817,"*","12_9D_Mut_R2_macs2_peak_1585",58,".",5.79179,9.39298,5.88683,467,"Distal Intergenic",76,46289833,46289964,132,1,"ENSMUSG00000077256","ENSMUST00000104068",-147972,"115486204","Gm26081","predicted gene, 26081",NA,NA,NA
"1586","3",46339315,46339455,141,"*","12_9D_Mut_R2_macs2_peak_1586",23,".",4.13699,5.60175,2.32456,120,"Distal Intergenic",76,46289833,46289964,132,1,"ENSMUSG00000077256","ENSMUST00000104068",49482,"115486204","Gm26081","predicted gene, 26081",NA,NA,NA
"1587","3",48385281,48386915,1635,"*","12_9D_Mut_R2_macs2_peak_1587",121,".",8.27399,15.9427,12.1729,1212,"Distal Intergenic",76,48605732,48609102,3371,2,"ENSMUSG00000037910","ENSMUST00000036023",222187,"66332","1700018B24Rik","enhancer of rudimentary homolog pseudogene",NA,NA,NA
"1588","3",50470040,50470912,873,"*","12_9D_Mut_R2_macs2_peak_1588",58,".",5.79179,9.39298,5.88683,506,"Distal Intergenic",76,50415970,50443614,27645,2,"ENSMUSG00000027737","ENSMUST00000142932",-26426,"26570","Slc7a11","solute carrier family 7 (cationic amino acid transporter, y+ system), member 11",NA,NA,NA
"1589","3",50662821,50663019,199,"*","12_9D_Mut_R2_macs2_peak_1589",23,".",4.13699,5.60175,2.32456,58,"Distal Intergenic",76,50679698,50683401,3704,2,"ENSMUSG00000104281","ENSMUST00000193929",20382,NA,NA,NA,NA,NA,NA
"1590","3",51766210,51766738,529,"*","12_9D_Mut_R2_macs2_peak_1590",191,".",10.051,23.1809,19.1957,283,"Intron (ENSMUST00000118075/ENSMUSG00000061143, intron 1 of 3)",76,51757124,51762088,4965,2,"ENSMUSG00000102732","ENSMUST00000194588",-4122,NA,NA,NA,"ENSMUST00000118075;ENSMUST00000121440;ENSMUST00000194588","ENSMUSG00000061143;ENSMUSG00000061143;ENSMUSG00000102732","0;0;-4122"
"1591","3",51883019,51883133,115,"*","12_9D_Mut_R2_macs2_peak_1591",23,".",4.13699,5.60175,2.32456,63,"Intron (ENSMUST00000121440/ENSMUSG00000061143, intron 1 of 4)",76,51884276,51886891,2616,2,"ENSMUSG00000102786","ENSMUST00000192701",3758,NA,NA,NA,"ENSMUST00000121440;ENSMUST00000192701","ENSMUSG00000061143;ENSMUSG00000102786","0;3758"
"1592","3",52328382,52328554,173,"*","12_9D_Mut_R2_macs2_peak_1592",23,".",4.13699,5.60175,2.32456,96,"Intron (ENSMUST00000053764/ENSMUSG00000044167, intron 1 of 2)",76,52282241,52284309,2069,1,"ENSMUSG00000102844","ENSMUST00000193915",46141,NA,NA,NA,"ENSMUST00000053764","ENSMUSG00000044167","0"
"1593","3",52917672,52918285,614,"*","12_9D_Mut_R2_macs2_peak_1593",78,".",6.61919,11.4755,7.8745,370,"Intron (ENSMUST00000194274/ENSMUSG00000104401, intron 2 of 4)",76,52906756,52927666,20911,2,"ENSMUSG00000104401","ENSMUST00000194274",9381,"622124","Gm20750","predicted gene, 20750","ENSMUST00000194274","ENSMUSG00000104401","0"
"1594","3",55501412,55501533,122,"*","12_9D_Mut_R2_macs2_peak_1594",31,".",4.55069,6.49685,3.15151,64,"Intron (ENSMUST00000196745/ENSMUSG00000027797, intron 12 of 16)",76,55517569,55519586,2018,1,"ENSMUSG00000106651","ENSMUST00000197563",-16036,NA,NA,NA,"ENSMUST00000196745;ENSMUST00000054237;ENSMUST00000070418;ENSMUST00000198412;ENSMUST00000199169;ENSMUST00000199702;ENSMUST00000198437;ENSMUST00000200352","ENSMUSG00000027797;ENSMUSG00000027797;ENSMUSG00000027797;ENSMUSG00000027797;ENSMUSG00000027797;ENSMUSG00000027797;ENSMUSG00000027797;ENSMUSG00000027797","0;0;0;0;0;0;0;0"
"1595","3",55609575,55610082,508,"*","12_9D_Mut_R2_macs2_peak_1595",23,".",4.13699,5.60175,2.32456,32,"Distal Intergenic",76,55578105,55582730,4626,2,"ENSMUSG00000106334","ENSMUST00000198856",-26845,NA,NA,NA,NA,NA,NA
"1596","3",56575469,56575722,254,"*","12_9D_Mut_R2_macs2_peak_1596",230,".",11.9973,27.1494,23.061,221,"Distal Intergenic",76,56445282,56445412,131,2,"ENSMUSG00000077710","ENSMUST00000104522",-130057,NA,NA,NA,NA,NA,NA
"1597","3",58252295,58253046,752,"*","12_9D_Mut_R2_macs2_peak_1597",31,".",4.55069,6.49685,3.15151,395,"Distal Intergenic",76,58290251,58290357,107,2,"ENSMUSG00000065722","ENSMUST00000083788",37311,"115489762","Gm26166","predicted gene, 26166",NA,NA,NA
"1598","3",58474697,58474824,128,"*","12_9D_Mut_R2_macs2_peak_1598",23,".",4.13699,5.60175,2.32456,73,"Distal Intergenic",76,58525821,58557501,31681,1,"ENSMUSG00000027810","ENSMUST00000029387",-50997,"229317","Eif2a","eukaryotic translation initiation factor 2A",NA,NA,NA
"1599","3",60045131,60045884,754,"*","12_9D_Mut_R2_macs2_peak_1599",2219,".",36.5958,226.492,221.999,103,"Distal Intergenic",76,60031876,60036084,4209,1,"ENSMUSG00000027761","ENSMUST00000151605",13255,"67758","Aadac","arylacetamide deacetylase","ENSMUST00000029325","ENSMUSG00000027761","13370"
"1600","3",61363844,61363979,136,"*","12_9D_Mut_R2_macs2_peak_1600",26,".",4.21118,5.9581,2.67045,24,"Promoter (1-2kb)",76,61358549,61361897,3349,2,"ENSMUSG00000103473","ENSMUST00000194223",-1947,NA,NA,NA,"ENSMUST00000049064;ENSMUST00000066298;ENSMUST00000194223","ENSMUSG00000036894;ENSMUSG00000053706;ENSMUSG00000103473","0;0;-1947"
"1601","3",62159119,62159360,242,"*","12_9D_Mut_R2_macs2_peak_1601",230,".",11.9973,27.1494,23.061,204,"Distal Intergenic",76,62123207,62123565,359,1,"ENSMUSG00000103322","ENSMUST00000195726",35912,NA,NA,NA,NA,NA,NA
"1602","3",63929010,63929206,197,"*","12_9D_Mut_R2_macs2_peak_1602",31,".",4.55069,6.49685,3.15151,20,"Promoter (<=1kb)",76,63924017,63929391,5375,2,"ENSMUSG00000048581","ENSMUST00000162448",185,"329659","E130311K13Rik","RIKEN cDNA E130311K13 gene","ENSMUST00000161659;ENSMUST00000061706;ENSMUST00000162448;ENSMUST00000160983","ENSMUSG00000027822;ENSMUSG00000048581;ENSMUSG00000048581;ENSMUSG00000048581","35460;0;0;0"
"1603","3",64245546,64245948,403,"*","12_9D_Mut_R2_macs2_peak_1603",23,".",4.13699,5.60175,2.32456,41,"Distal Intergenic",76,64195574,64213677,18104,2,"ENSMUSG00000093416","ENSMUST00000176980",-31869,NA,NA,NA,NA,NA,NA
"1604","3",65195739,65197315,1577,"*","12_9D_Mut_R2_macs2_peak_1604",180,".",10.3425,21.996,18.0394,831,"Intron (ENSMUST00000238901/ENSMUSG00000027827, intron 1 of 13)",76,65188103,65378223,190121,1,"ENSMUSG00000027827","ENSMUST00000161404",7636,"16497","Kcnab1","potassium voltage-gated channel, shaker-related subfamily, beta member 1","ENSMUST00000238901;ENSMUST00000193778;ENSMUST00000239069;ENSMUST00000159525;ENSMUST00000049230;ENSMUST00000161404;ENSMUST00000195685","ENSMUSG00000027827;ENSMUSG00000027827;ENSMUSG00000027827;ENSMUSG00000027827;ENSMUSG00000027827;ENSMUSG00000027827;ENSMUSG00000104093","0;0;0;0;0;0;0"
"1605","3",66001798,66003309,1512,"*","12_9D_Mut_R2_macs2_peak_1605",40,".",4.96439,7.42892,4.0268,768,"Distal Intergenic",76,65987158,65989753,2596,2,"ENSMUSG00000103641","ENSMUST00000194681",-12045,NA,NA,NA,NA,NA,NA
